省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累积确诊人数,累积治愈人数,累积死亡人数
湖北,2020/1/11,0,4,0,41,6,1
湖北,2020/1/12,0,1,0,41,7,1
湖北,2020/1/13,0,0,0,41,7,1
湖北,2020/1/14,0,0,0,41,7,1
湖北,2020/1/15,0,5,1,41,12,2
湖北,2020/1/16,4,3,0,45,15,2
湖北,2020/1/17,17,4,0,62,19,2
湖北,2020/1/18,59,5,1,121,24,3
湖北,2020/1/19,77,1,1,198,25,4
湖北,2020/1/20,72,0,2,270,25,6
湖北,2020/1/21,105,3,3,375,28,9
湖北,2020/1/22,69,0,8,444,28,17
湖北,2020/1/23,105,3,7,549,31,24
湖北,2020/1/24,180,1,15,729,32,39
湖北,2020/1/25,323,10,13,1052,42,52
湖北,2020/1/26,371,2,24,1423,44,76
湖北,2020/1/27,1291,3,24,2714,47,100
湖北,2020/1/28,840,0,25,3554,47,125
湖北,2020/1/29,1032,10,37,4586,57,162
湖北,2020/1/30,1220,26,42,5806,83,204
湖北,2020/1/31,1347,50,45,7153,133,249
湖北,2020/2/1,1921,49,45,9074,182,294
湖北,2020/2/10,2097,427,103,31728,2190,974
湖北,2020/2/11,1637,417,94,33365,2607,1068
湖北,2020/2/12,13851,802,134,47216,3409,1202
湖北,2020/2/13,4732,690,116,51948,4099,1318
湖北,2020/2/14,2410,912,139,54358,5011,1457
湖北,2020/2/15,1839,849,139,56197,5860,1596
湖北,2020/2/16,1939,1016,101,58136,6876,1697
湖北,2020/2/17,1808,1223,93,59944,8099,1790
湖北,2020/2/18,1746,1264,133,61690,9363,1923
湖北,2020/2/19,800,1209,108,62490,10572,2031
湖北,2020/2/2,2103,80,56,11177,262,350
湖北,2020/2/20,405,1452,115,62895,12024,2146
湖北,2020/2/21,366,1766,106,63261,13790,2252
湖北,2020/2/22,630,1742,96,63891,15532,2348
湖北,2020/2/23,396,1439,149,64287,16971,2497
湖北,2020/2/24,499,2116,68,64786,19087,2565
湖北,2020/2/25,401,2058,52,65187,21145,2617
湖北,2020/2/26,409,2288,26,65596,23433,2643
湖北,2020/2/27,318,3203,41,65914,26636,2684
湖北,2020/2/28,423,2492,45,66337,29128,2729
湖北,2020/2/29,570,2292,34,66907,31420,2763
湖北,2020/2/3,2345,101,64,13522,363,414
湖北,2020/2/4,3156,125,65,16678,488,479
湖北,2020/2/5,2987,113,70,19665,601,549
湖北,2020/2/6,2447,184,69,22112,785,618
湖北,2020/2/7,2831,298,81,24943,1083,699
湖北,2020/2/8,2086,324,81,27029,1407,780
湖北,2020/2/9,2602,356,91,29631,1763,871
湖北,2020/3/1,196,2570,42,67103,33990,2805
湖北,2020/3/10,13,1461,21,67773,49279,3047
湖北,2020/3/11,8,1242,9,67781,50521,3056
湖北,2020/3/12,5,1255,6,67786,51776,3062
湖北,2020/3/13,4,1390,13,67790,53166,3075
湖北,2020/3/14,4,1265,10,67794,54431,3085
湖北,2020/3/15,4,816,14,67798,55247,3099
湖北,2020/3/16,1,893,12,67799,56140,3111
湖北,2020/3/17,1,884,11,67800,57024,3122
湖北,2020/3/18,0,775,8,67800,57799,3130
湖北,2020/3/19,0,699,2,67800,58498,3132
湖北,2020/3/2,114,2410,31,67217,36400,2836
湖北,2020/3/20,0,561,7,67800,59059,3139
湖北,2020/3/21,0,490,5,67800,59549,3144
湖北,2020/3/22,0,447,9,67800,59996,3153
湖北,2020/3/23,1,444,7,67801,60440,3160
湖北,2020/3/24,0,387,3,67801,60827,3163
湖北,2020/3/25,0,326,6,67801,61153,3169
湖北,2020/3/26,0,530,5,67801,61683,3174
湖北,2020/3/27,0,267,3,67801,61950,3177
湖北,2020/3/28,0,367,5,67801,62317,3182
湖北,2020/3/29,0,217,4,67801,62534,3186
湖北,2020/3/3,115,2389,37,67332,38789,2873
湖北,2020/3/30,0,171,1,67801,62705,3187
湖北,2020/3/31,1,73,6,67802,62778,3193
湖北,2020/3/4,134,1923,31,67466,40712,2904
湖北,2020/3/5,126,1487,29,67592,42199,2933
湖北,2020/3/6,74,1502,28,67666,43701,2961
湖北,2020/3/7,41,1543,27,67707,45244,2988
湖北,2020/3/8,36,1422,21,67743,46666,3009
湖北,2020/3/9,17,1152,17,67760,47818,3026
湖北,2020/4/1,0,45,6,67802,62823,3199
湖北,2020/4/10,0,28,3,67803,63306,3219
湖北,2020/4/11,0,17,0,67803,63323,3219
湖北,2020/4/12,0,57,2,67803,63380,3221
湖北,2020/4/13,0,25,0,67803,63405,3221
湖北,2020/4/14,0,39,1,67803,63444,3222
湖北,2020/4/15,0,33,0,67803,63477,3222
湖北,2020/4/16,325,10,1290,68128,63487,4512
湖北,2020/4/17,0,7,0,68128,63494,4512
湖北,2020/4/18,0,13,0,68128,63507,4512
湖北,2020/4/19,0,4,0,68128,63511,4512
湖北,2020/4/2,0,41,4,67802,62864,3203
湖北,2020/4/20,0,3,0,68128,63514,4512
湖北,2020/4/21,0,5,0,68128,63519,4512
湖北,2020/4/22,0,28,0,68128,63547,4512
湖北,2020/4/23,0,22,0,68128,63569,4512
湖北,2020/4/24,0,24,0,68128,63593,4512
湖北,2020/4/25,0,11,0,68128,63604,4512
湖北,2020/4/26,0,12,0,68128,63616,4512
湖北,2020/4/27,0,0,0,68128,63616,4512
湖北,2020/4/28,0,0,0,68128,63616,4512
湖北,2020/4/29,0,0,0,68128,63616,4512
湖北,2020/4/3,1,50,4,67803,62914,3207
湖北,2020/4/30,0,0,0,68128,63616,4512
湖北,2020/4/4,0,73,3,67803,62987,3210
湖北,2020/4/5,0,69,2,67803,63056,3212
湖北,2020/4/6,0,59,0,67803,63115,3212
湖北,2020/4/7,0,69,1,67803,63184,3213
湖北,2020/4/8,0,45,2,67803,63229,3215
湖北,2020/4/9,0,49,1,67803,63278,3216
湖北,2020/5/1,0,0,0,68128,63616,4512
湖北,2020/5/10,5,0,0,68134,63616,4512
湖北,2020/5/11,0,0,0,68134,63616,4512
湖北,2020/5/12,0,0,0,68134,63616,4512
湖北,2020/5/13,0,0,0,68134,63616,4512
湖北,2020/5/14,0,0,0,68134,63616,4512
湖北,2020/5/15,0,0,0,68134,63616,4512
湖北,2020/5/16,0,0,0,68134,63616,4512
湖北,2020/5/17,0,0,0,68134,63616,4512
湖北,2020/5/18,1,0,0,68135,63616,4512
湖北,2020/5/19,0,0,0,68135,63616,4512
湖北,2020/5/2,0,0,0,68128,63616,4512
湖北,2020/5/20,0,0,0,68135,63616,4512
湖北,2020/5/21,0,0,0,68135,63616,4512
湖北,2020/5/22,0,0,0,68135,63616,4512
湖北,2020/5/23,0,0,0,68135,63616,4512
湖北,2020/5/24,0,1,0,68135,63617,4512
湖北,2020/5/25,0,0,0,68135,63617,4512
湖北,2020/5/26,0,1,0,68135,63618,4512
湖北,2020/5/27,0,0,0,68135,63618,4512
湖北,2020/5/28,0,0,0,68135,63618,4512
湖北,2020/5/29,0,1,0,68135,63619,4512
湖北,2020/5/3,0,0,0,68128,63616,4512
湖北,2020/5/30,0,0,0,68135,63619,4512
湖北,2020/5/31,0,1,0,68135,63620,4512
湖北,2020/5/4,0,0,0,68128,63616,4512
湖北,2020/5/5,0,0,0,68128,63616,4512
湖北,2020/5/6,0,0,0,68128,63616,4512
湖北,2020/5/7,0,0,0,68128,63616,4512
湖北,2020/5/8,0,0,0,68128,63616,4512
湖北,2020/5/9,1,0,0,68129,63616,4512
湖北,2020/6/1,0,0,0,68135,63620,4512
湖北,2020/6/10,0,0,0,68135,63623,4512
湖北,2020/6/11,0,0,0,68135,63623,4512
湖北,2020/6/12,0,0,0,68135,63623,4512
湖北,2020/6/13,0,0,0,68135,63623,4512
湖北,2020/6/14,0,0,0,68135,63623,4512
湖北,2020/6/15,0,0,0,68135,63623,4512
湖北,2020/6/16,0,0,0,68135,63623,4512
湖北,2020/6/17,0,0,0,68135,63623,4512
湖北,2020/6/18,0,0,0,68135,63623,4512
湖北,2020/6/19,0,0,0,68135,63623,4512
湖北,2020/6/2,0,0,0,68135,63620,4512
湖北,2020/6/20,0,0,0,68135,63623,4512
湖北,2020/6/21,0,0,0,68135,63623,4512
湖北,2020/6/22,0,0,0,68135,63623,4512
湖北,2020/6/23,0,0,0,68135,63623,4512
湖北,2020/6/24,0,0,0,68135,63623,4512
湖北,2020/6/25,0,0,0,68135,63623,4512
湖北,2020/6/26,0,0,0,68135,63623,4512
湖北,2020/6/27,0,0,0,68135,63623,4512
湖北,2020/6/28,0,0,0,68135,63623,4512
湖北,2020/6/29,0,0,0,68135,63623,4512
湖北,2020/6/3,0,0,0,68135,63620,4512
湖北,2020/6/30,0,0,0,68135,63623,4512
湖北,2020/6/4,0,3,0,68135,63623,4512
湖北,2020/6/5,0,0,0,68135,63623,4512
湖北,2020/6/6,0,0,0,68135,63623,4512
湖北,2020/6/7,0,0,0,68135,63623,4512
湖北,2020/6/8,0,0,0,68135,63623,4512
湖北,2020/6/9,0,0,0,68135,63623,4512
湖南,2020/1/21,1,0,0,1,0,0
湖南,2020/1/22,8,0,0,9,0,0
湖南,2020/1/23,15,0,0,24,0,0
湖南,2020/1/24,19,0,0,43,0,0
湖南,2020/1/25,26,0,0,69,0,0
湖南,2020/1/26,31,0,0,100,0,0
湖南,2020/1/27,43,0,0,143,0,0
湖南,2020/1/28,78,0,0,221,0,0
湖南,2020/1/29,56,0,0,277,0,0
湖南,2020/1/30,55,2,0,332,2,0
湖南,2020/1/31,57,1,0,389,3,0
湖南,2020/2/1,74,5,0,463,8,0
湖南,2020/2/10,33,27,0,912,213,1
湖南,2020/2/11,34,50,1,946,263,2
湖南,2020/2/12,22,49,0,968,312,2
湖南,2020/2/13,20,40,0,988,352,2
湖南,2020/2/14,13,37,0,1001,389,2
湖南,2020/2/15,3,41,1,1004,430,3
湖南,2020/2/16,2,37,0,1006,467,3
湖南,2020/2/17,1,34,1,1007,501,4
湖南,2020/2/18,1,41,0,1008,542,4
湖南,2020/2/19,2,36,0,1010,578,4
湖南,2020/2/2,58,8,0,521,16,0
湖南,2020/2/20,1,60,0,1011,638,4
湖南,2020/2/21,2,31,0,1013,669,4
湖南,2020/2/22,3,35,0,1016,704,4
湖南,2020/2/23,0,17,0,1016,721,4
湖南,2020/2/24,0,30,0,1016,751,4
湖南,2020/2/25,0,28,0,1016,779,4
湖南,2020/2/26,1,14,0,1017,793,4
湖南,2020/2/27,0,27,0,1017,820,4
湖南,2020/2/28,1,21,0,1018,841,4
湖南,2020/2/29,0,12,0,1018,853,4
湖南,2020/2/3,72,6,0,593,22,0
湖南,2020/2/4,68,13,0,661,35,0
湖南,2020/2/5,50,21,0,711,56,0
湖南,2020/2/6,61,35,0,772,91,0
湖南,2020/2/7,31,28,0,803,119,0
湖南,2020/2/8,35,40,1,838,159,1
湖南,2020/2/9,41,27,0,879,186,1
湖南,2020/3/1,0,23,0,1018,876,4
湖南,2020/3/10,0,7,0,1018,994,4
湖南,2020/3/11,0,3,0,1018,997,4
湖南,2020/3/12,0,6,0,1018,1003,4
湖南,2020/3/13,0,5,0,1018,1008,4
湖南,2020/3/14,0,5,0,1018,1013,4
湖南,2020/3/15,0,0,0,1018,1013,4
湖南,2020/3/16,0,0,0,1018,1013,4
湖南,2020/3/17,0,0,0,1018,1013,4
湖南,2020/3/18,0,0,0,1018,1013,4
湖南,2020/3/19,0,0,0,1018,1013,4
湖南,2020/3/2,0,16,0,1018,892,4
湖南,2020/3/20,0,0,0,1018,1013,4
湖南,2020/3/21,0,0,0,1018,1013,4
湖南,2020/3/22,0,0,0,1018,1013,4
湖南,2020/3/23,0,0,0,1018,1013,4
湖南,2020/3/24,0,0,0,1018,1013,4
湖南,2020/3/25,0,0,0,1018,1013,4
湖南,2020/3/26,0,0,0,1018,1013,4
湖南,2020/3/27,0,0,0,1018,1013,4
湖南,2020/3/28,0,0,0,1018,1013,4
湖南,2020/3/29,0,0,0,1018,1013,4
湖南,2020/3/3,0,21,0,1018,913,4
湖南,2020/3/30,0,0,0,1018,1013,4
湖南,2020/3/31,0,0,0,1018,1013,4
湖南,2020/3/4,0,20,0,1018,933,4
湖南,2020/3/5,0,13,0,1018,946,4
湖南,2020/3/6,0,13,0,1018,959,4
湖南,2020/3/7,0,5,0,1018,964,4
湖南,2020/3/8,0,14,0,1018,978,4
湖南,2020/3/9,0,9,0,1018,987,4
湖南,2020/4/1,1,0,0,1019,1013,4
湖南,2020/4/10,0,0,0,1019,1013,4
湖南,2020/4/11,0,0,0,1019,1013,4
湖南,2020/4/12,0,0,0,1019,1013,4
湖南,2020/4/13,0,0,0,1019,1013,4
湖南,2020/4/14,0,0,0,1019,1013,4
湖南,2020/4/15,0,0,0,1019,1013,4
湖南,2020/4/16,0,0,0,1019,1013,4
湖南,2020/4/17,0,1,0,1019,1014,4
湖南,2020/4/18,0,0,0,1019,1014,4
湖南,2020/4/19,0,0,0,1019,1014,4
湖南,2020/4/2,0,0,0,1019,1013,4
湖南,2020/4/20,0,0,0,1019,1014,4
湖南,2020/4/21,0,0,0,1019,1014,4
湖南,2020/4/22,0,0,0,1019,1014,4
湖南,2020/4/23,0,0,0,1019,1014,4
湖南,2020/4/24,0,0,0,1019,1014,4
湖南,2020/4/25,0,0,0,1019,1014,4
湖南,2020/4/26,0,0,0,1019,1014,4
湖南,2020/4/27,0,0,0,1019,1014,4
湖南,2020/4/28,0,0,0,1019,1014,4
湖南,2020/4/29,0,0,0,1019,1014,4
湖南,2020/4/3,0,0,0,1019,1013,4
湖南,2020/4/30,0,0,0,1019,1014,4
湖南,2020/4/4,0,0,0,1019,1013,4
湖南,2020/4/5,0,0,0,1019,1013,4
湖南,2020/4/6,0,0,0,1019,1013,4
湖南,2020/4/7,0,0,0,1019,1013,4
湖南,2020/4/8,0,0,0,1019,1013,4
湖南,2020/4/9,0,0,0,1019,1013,4
湖南,2020/5/1,0,0,0,1019,1014,4
湖南,2020/5/10,0,0,0,1019,1014,4
湖南,2020/5/11,0,0,0,1019,1014,4
湖南,2020/5/12,0,0,0,1019,1014,4
湖南,2020/5/13,0,0,0,1019,1014,4
湖南,2020/5/14,0,0,0,1019,1014,4
湖南,2020/5/15,0,0,0,1019,1014,4
湖南,2020/5/16,0,0,0,1019,1014,4
湖南,2020/5/17,0,0,0,1019,1014,4
湖南,2020/5/18,0,0,0,1019,1014,4
湖南,2020/5/19,0,0,0,1019,1014,4
湖南,2020/5/2,0,0,0,1019,1014,4
湖南,2020/5/20,0,0,0,1019,1014,4
湖南,2020/5/21,0,0,0,1019,1014,4
湖南,2020/5/22,0,0,0,1019,1014,4
湖南,2020/5/23,0,0,0,1019,1014,4
湖南,2020/5/24,0,0,0,1019,1014,4
湖南,2020/5/25,0,0,0,1019,1014,4
湖南,2020/5/26,0,0,0,1019,1014,4
湖南,2020/5/27,0,0,0,1019,1014,4
湖南,2020/5/28,0,0,0,1019,1014,4
湖南,2020/5/29,0,0,0,1019,1014,4
湖南,2020/5/3,0,0,0,1019,1014,4
湖南,2020/5/30,0,0,0,1019,1014,4
湖南,2020/5/31,0,0,0,1019,1014,4
湖南,2020/5/4,0,0,0,1019,1014,4
湖南,2020/5/5,0,0,0,1019,1014,4
湖南,2020/5/6,0,0,0,1019,1014,4
湖南,2020/5/7,0,0,0,1019,1014,4
湖南,2020/5/8,0,0,0,1019,1014,4
湖南,2020/5/9,0,0,0,1019,1014,4
湖南,2020/6/1,0,0,0,1019,1014,4
湖南,2020/6/10,0,0,0,1019,1014,4
湖南,2020/6/11,0,0,0,1019,1014,4
湖南,2020/6/12,0,0,0,1019,1014,4
湖南,2020/6/13,0,0,0,1019,1014,4
湖南,2020/6/14,0,0,0,1019,1014,4
湖南,2020/6/15,0,0,0,1019,1014,4
湖南,2020/6/16,0,0,0,1019,1014,4
湖南,2020/6/17,0,0,0,1019,1014,4
湖南,2020/6/18,0,0,0,1019,1014,4
湖南,2020/6/19,0,0,0,1019,1014,4
湖南,2020/6/2,0,0,0,1019,1014,4
湖南,2020/6/20,0,0,0,1019,1014,4
湖南,2020/6/21,0,0,0,1019,1014,4
湖南,2020/6/22,0,0,0,1019,1014,4
湖南,2020/6/23,0,0,0,1019,1014,4
湖南,2020/6/24,0,0,0,1019,1014,4
湖南,2020/6/25,0,0,0,1019,1014,4
湖南,2020/6/26,0,0,0,1019,1014,4
湖南,2020/6/27,0,0,0,1019,1014,4
湖南,2020/6/28,0,0,0,1019,1014,4
湖南,2020/6/29,0,0,0,1019,1014,4
湖南,2020/6/3,0,0,0,1019,1014,4
湖南,2020/6/30,0,0,0,1019,1014,4
湖南,2020/6/4,0,0,0,1019,1014,4
湖南,2020/6/5,0,0,0,1019,1014,4
湖南,2020/6/6,0,0,0,1019,1014,4
湖南,2020/6/7,0,0,0,1019,1014,4
湖南,2020/6/8,0,0,0,1019,1014,4
湖南,2020/6/9,0,0,0,1019,1014,4
澳门,2020/1/22,1,0,0,1,0,0
澳门,2020/1/23,1,0,0,2,0,0
澳门,2020/1/24,0,0,0,2,0,0
澳门,2020/1/25,0,0,0,2,0,0
澳门,2020/1/26,3,0,0,5,0,0
澳门,2020/1/27,2,0,0,7,0,0
澳门,2020/1/28,0,0,0,7,0,0
澳门,2020/1/29,0,0,0,7,0,0
澳门,2020/1/30,0,0,0,7,0,0
澳门,2020/1/31,0,0,0,7,0,0
澳门,2020/2/1,0,0,0,7,0,0
澳门,2020/2/10,0,0,0,10,1,0
澳门,2020/2/11,0,0,0,10,1,0
澳门,2020/2/12,0,1,0,10,2,0
澳门,2020/2/13,0,1,0,10,3,0
澳门,2020/2/14,0,0,0,10,3,0
澳门,2020/2/15,0,0,0,10,3,0
澳门,2020/2/16,0,2,0,10,5,0
澳门,2020/2/17,0,0,0,10,5,0
澳门,2020/2/18,0,0,0,10,5,0
澳门,2020/2/19,0,1,0,10,6,0
澳门,2020/2/2,1,0,0,8,0,0
澳门,2020/2/20,0,0,0,10,6,0
澳门,2020/2/21,0,0,0,10,6,0
澳门,2020/2/22,0,0,0,10,6,0
澳门,2020/2/23,0,0,0,10,6,0
澳门,2020/2/24,0,0,0,10,6,0
澳门,2020/2/25,0,1,0,10,7,0
澳门,2020/2/26,0,0,0,10,7,0
澳门,2020/2/27,0,1,0,10,8,0
澳门,2020/2/28,0,0,0,10,8,0
澳门,2020/2/29,0,0,0,10,8,0
澳门,2020/2/3,2,0,0,10,0,0
澳门,2020/2/4,0,0,0,10,0,0
澳门,2020/2/5,0,0,0,10,0,0
澳门,2020/2/6,0,1,0,10,1,0
澳门,2020/2/7,0,0,0,10,1,0
澳门,2020/2/8,0,0,0,10,1,0
澳门,2020/2/9,0,0,0,10,1,0
澳门,2020/3/1,0,0,0,10,8,0
澳门,2020/3/10,0,0,0,10,10,0
澳门,2020/3/11,0,0,0,10,10,0
澳门,2020/3/12,0,0,0,10,10,0
澳门,2020/3/13,0,0,0,10,10,0
澳门,2020/3/14,0,0,0,10,10,0
澳门,2020/3/15,0,0,0,10,10,0
澳门,2020/3/16,1,0,0,11,10,0
澳门,2020/3/17,2,0,0,13,10,0
澳门,2020/3/18,2,0,0,15,10,0
澳门,2020/3/19,2,0,0,17,10,0
澳门,2020/3/2,0,0,0,10,8,0
澳门,2020/3/20,0,0,0,17,10,0
澳门,2020/3/21,1,0,0,18,10,0
澳门,2020/3/22,3,0,0,21,10,0
澳门,2020/3/23,4,0,0,25,10,0
澳门,2020/3/24,1,0,0,26,10,0
澳门,2020/3/25,4,0,0,30,10,0
澳门,2020/3/26,3,0,0,33,10,0
澳门,2020/3/27,1,0,0,34,10,0
澳门,2020/3/28,3,0,0,37,10,0
澳门,2020/3/29,1,0,0,38,10,0
澳门,2020/3/3,0,1,0,10,9,0
澳门,2020/3/30,1,0,0,39,10,0
澳门,2020/3/31,2,0,0,41,10,0
澳门,2020/3/4,0,0,0,10,9,0
澳门,2020/3/5,0,0,0,10,9,0
澳门,2020/3/6,0,1,0,10,10,0
澳门,2020/3/7,0,0,0,10,10,0
澳门,2020/3/8,0,0,0,10,10,0
澳门,2020/3/9,0,0,0,10,10,0
澳门,2020/4/1,0,0,0,41,10,0
澳门,2020/4/10,0,0,0,45,10,0
澳门,2020/4/11,0,0,0,45,10,0
澳门,2020/4/12,0,3,0,45,13,0
澳门,2020/4/13,0,0,0,45,13,0
澳门,2020/4/14,0,2,0,45,15,0
澳门,2020/4/15,0,1,0,45,16,0
澳门,2020/4/16,0,0,0,45,16,0
澳门,2020/4/17,0,1,0,45,17,0
澳门,2020/4/18,0,0,0,45,17,0
澳门,2020/4/19,0,3,0,45,20,0
澳门,2020/4/2,0,0,0,41,10,0
澳门,2020/4/20,0,2,0,45,22,0
澳门,2020/4/21,0,2,0,45,24,0
澳门,2020/4/22,0,2,0,45,26,0
澳门,2020/4/23,0,1,0,45,27,0
澳门,2020/4/24,0,0,0,45,27,0
澳门,2020/4/25,0,1,0,45,28,0
澳门,2020/4/26,0,3,0,45,31,0
澳门,2020/4/27,0,1,0,45,32,0
澳门,2020/4/28,0,1,0,45,33,0
澳门,2020/4/29,0,1,0,45,34,0
澳门,2020/4/3,2,0,0,43,10,0
澳门,2020/4/30,0,1,0,45,35,0
澳门,2020/4/4,1,0,0,44,10,0
澳门,2020/4/5,0,0,0,44,10,0
澳门,2020/4/6,0,0,0,44,10,0
澳门,2020/4/7,0,0,0,44,10,0
澳门,2020/4/8,1,0,0,45,10,0
澳门,2020/4/9,0,0,0,45,10,0
澳门,2020/5/1,0,2,0,45,37,0
澳门,2020/5/10,0,1,0,45,41,0
澳门,2020/5/11,0,1,0,45,42,0
澳门,2020/5/12,0,0,0,45,42,0
澳门,2020/5/13,0,1,0,45,43,0
澳门,2020/5/14,0,0,0,45,43,0
澳门,2020/5/15,0,0,0,45,43,0
澳门,2020/5/16,0,1,0,45,44,0
澳门,2020/5/17,0,0,0,45,44,0
澳门,2020/5/18,0,0,0,45,44,0
澳门,2020/5/19,0,1,0,45,45,0
澳门,2020/5/2,0,1,0,45,38,0
澳门,2020/5/20,0,0,0,45,45,0
澳门,2020/5/21,0,0,0,45,45,0
澳门,2020/5/22,0,0,0,45,45,0
澳门,2020/5/23,0,0,0,45,45,0
澳门,2020/5/24,0,0,0,45,45,0
澳门,2020/5/25,0,0,0,45,45,0
澳门,2020/5/26,0,0,0,45,45,0
澳门,2020/5/27,0,0,0,45,45,0
澳门,2020/5/28,0,0,0,45,45,0
澳门,2020/5/29,0,0,0,45,45,0
澳门,2020/5/3,0,1,0,45,39,0
澳门,2020/5/30,0,0,0,45,45,0
澳门,2020/5/31,0,0,0,45,45,0
澳门,2020/5/4,0,0,0,45,39,0
澳门,2020/5/5,0,0,0,45,39,0
澳门,2020/5/6,0,1,0,45,40,0
澳门,2020/5/7,0,0,0,45,40,0
澳门,2020/5/8,0,0,0,45,40,0
澳门,2020/5/9,0,0,0,45,40,0
澳门,2020/6/1,0,0,0,45,45,0
澳门,2020/6/10,0,0,0,45,45,0
澳门,2020/6/11,0,0,0,45,45,0
澳门,2020/6/12,0,0,0,45,45,0
澳门,2020/6/13,0,0,0,45,45,0
澳门,2020/6/14,0,0,0,45,45,0
澳门,2020/6/15,0,0,0,45,45,0
澳门,2020/6/16,0,0,0,45,45,0
澳门,2020/6/17,0,0,0,45,45,0
澳门,2020/6/18,0,0,0,45,45,0
澳门,2020/6/19,0,0,0,45,45,0
澳门,2020/6/2,0,0,0,45,45,0
澳门,2020/6/20,0,0,0,45,45,0
澳门,2020/6/21,0,0,0,45,45,0
澳门,2020/6/22,0,0,0,45,45,0
澳门,2020/6/23,0,0,0,45,45,0
澳门,2020/6/24,0,0,0,45,45,0
澳门,2020/6/25,0,0,0,45,45,0
澳门,2020/6/26,0,0,0,45,45,0
澳门,2020/6/27,0,0,0,45,45,0
澳门,2020/6/28,0,0,0,45,45,0
澳门,2020/6/29,0,0,0,45,45,0
澳门,2020/6/3,0,0,0,45,45,0
澳门,2020/6/30,0,0,0,45,45,0
澳门,2020/6/4,0,0,0,45,45,0
澳门,2020/6/5,0,0,0,45,45,0
澳门,2020/6/6,0,0,0,45,45,0
澳门,2020/6/7,0,0,0,45,45,0
澳门,2020/6/8,0,0,0,45,45,0
澳门,2020/6/9,0,0,0,45,45,0
甘肃,2020/1/22,2,0,0,2,0,0
甘肃,2020/1/23,0,0,0,2,0,0
甘肃,2020/1/24,2,0,0,4,0,0
甘肃,2020/1/25,3,0,0,7,0,0
甘肃,2020/1/26,7,0,0,14,0,0
甘肃,2020/1/27,5,0,0,19,0,0
甘肃,2020/1/28,4,0,0,23,0,0
甘肃,2020/1/29,2,0,0,25,0,0
甘肃,2020/1/30,4,0,0,29,0,0
甘肃,2020/1/31,6,0,0,35,0,0
甘肃,2020/2/1,5,0,0,40,0,0
甘肃,2020/2/10,3,5,0,86,21,2
甘肃,2020/2/11,0,3,0,86,24,2
甘肃,2020/2/12,1,7,0,87,31,2
甘肃,2020/2/13,3,8,0,90,39,2
甘肃,2020/2/14,0,5,0,90,44,2
甘肃,2020/2/15,0,5,0,90,49,2
甘肃,2020/2/16,0,5,0,90,54,2
甘肃,2020/2/17,1,4,0,91,58,2
甘肃,2020/2/18,0,4,0,91,62,2
甘肃,2020/2/19,0,3,0,91,65,2
甘肃,2020/2/2,11,3,0,51,3,0
甘肃,2020/2/20,0,6,0,91,71,2
甘肃,2020/2/21,0,5,0,91,76,2
甘肃,2020/2/22,0,0,0,91,76,2
甘肃,2020/2/23,0,2,0,91,78,2
甘肃,2020/2/24,0,2,0,91,80,2
甘肃,2020/2/25,0,0,0,91,80,2
甘肃,2020/2/26,0,1,0,91,81,2
甘肃,2020/2/27,0,1,0,91,82,2
甘肃,2020/2/28,0,0,0,91,82,2
甘肃,2020/2/29,0,0,0,91,82,2
甘肃,2020/2/3,4,0,0,55,3,0
甘肃,2020/2/4,2,1,0,57,4,0
甘肃,2020/2/5,5,2,0,62,6,0
甘肃,2020/2/6,5,3,0,67,9,0
甘肃,2020/2/7,4,0,1,71,9,1
甘肃,2020/2/8,8,3,0,79,12,1
甘肃,2020/2/9,4,4,1,83,16,2
甘肃,2020/3/1,0,2,0,91,84,2
甘肃,2020/3/10,1,0,0,125,88,2
甘肃,2020/3/11,2,0,0,127,88,2
甘肃,2020/3/12,0,0,0,127,88,2
甘肃,2020/3/13,2,1,0,129,89,2
甘肃,2020/3/14,3,2,0,132,91,2
甘肃,2020/3/15,1,0,0,133,91,2
甘肃,2020/3/16,0,0,0,133,91,2
甘肃,2020/3/17,0,0,0,133,91,2
甘肃,2020/3/18,0,0,0,133,91,2
甘肃,2020/3/19,1,7,0,134,98,2
甘肃,2020/3/2,0,1,0,91,85,2
甘肃,2020/3/20,0,15,0,134,113,2
甘肃,2020/3/21,0,0,0,134,113,2
甘肃,2020/3/22,2,1,0,136,114,2
甘肃,2020/3/23,0,4,0,136,118,2
甘肃,2020/3/24,0,1,0,136,119,2
甘肃,2020/3/25,0,2,0,136,121,2
甘肃,2020/3/26,0,2,0,136,123,2
甘肃,2020/3/27,0,2,0,136,125,2
甘肃,2020/3/28,0,0,0,136,125,2
甘肃,2020/3/29,2,0,0,138,125,2
甘肃,2020/3/3,0,1,0,91,86,2
甘肃,2020/3/30,0,0,0,138,125,2
甘肃,2020/3/31,0,0,0,138,125,2
甘肃,2020/3/4,0,1,0,91,87,2
甘肃,2020/3/5,11,0,0,102,87,2
甘肃,2020/3/6,17,0,0,119,87,2
甘肃,2020/3/7,1,0,0,120,87,2
甘肃,2020/3/8,4,0,0,124,87,2
甘肃,2020/3/9,0,1,0,124,88,2
甘肃,2020/4/1,0,2,0,138,127,2
甘肃,2020/4/10,0,0,0,139,135,2
甘肃,2020/4/11,0,0,0,139,135,2
甘肃,2020/4/12,0,0,0,139,135,2
甘肃,2020/4/13,0,0,0,139,135,2
